Id,Recipe Page,Title,PDF,Vimeo Link,Thumbnail,,
3088,https://savourschool.com.au/onlineclasses/ashanti/,Ashanti,https://savourschool.com.au/online-clasess-pdf/?id=3088,https://player.vimeo.com/video/576610970?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/07/2W3A1416-4.jpg,,
3089,https://savourschool.com.au/onlineclasses/creme-brulee-tart/,Creme Brulee Tart,https://savourschool.com.au/online-clasess-pdf/?id=3089,https://player.vimeo.com/video/565392068?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/08/1Y1A0218-4.jpg,,
3090,https://savourschool.com.au/onlineclasses/saint-tropez/,Saint Tropez,https://savourschool.com.au/online-clasess-pdf/?id=3090,https://player.vimeo.com/video/585595803?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/08/tropez-front-cover_.jpg,,
3091,https://savourschool.com.au/onlineclasses/airbrushed-rose/,Airbrushed Rose,https://savourschool.com.au/online-clasess-pdf/?id=3091,https://player.vimeo.com/video/571101629?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/08/2W3A1287-Edit-Edit-4.jpg,,
3092,https://savourschool.com.au/onlineclasses/tiramisu-tart/,Tiramisu Tart,https://savourschool.com.au/online-clasess-pdf/?id=3092,https://player.vimeo.com/video/554594014?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/07/Website-2.jpg,,
3093,https://savourschool.com.au/onlineclasses/la-passion/,La Passion,https://savourschool.com.au/online-clasess-pdf/?id=3093,https://player.vimeo.com/video/558391946?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/09/2W3A0020-Edit-2-Edit-Edit-2.jpg,,
3094,https://savourschool.com.au/onlineclasses/induction-tempering/,Induction Tempering,https://savourschool.com.au/online-clasess-pdf/?id=3094,https://player.vimeo.com/video/594391334?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/09/2W3A1578-4.jpg,,
3095,https://savourschool.com.au/onlineclasses/florence/,Florence,https://savourschool.com.au/online-clasess-pdf/?id=3095,https://player.vimeo.com/video/605399559?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/09/2W3A2744-Edit-3.jpg,,
3096,https://savourschool.com.au/onlineclasses/no-churn-white-chocolate-ice-cream/,No-Churn White Chocolate Ice Cream,https://savourschool.com.au/online-clasess-pdf/?id=3096,https://player.vimeo.com/video/604520936?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/09/2W3A2776-2.jpg,,
3097,https://savourschool.com.au/onlineclasses/limoni-plated-dessert/,Limoni Plated Dessert,https://savourschool.com.au/online-clasess-pdf/?id=3097,https://player.vimeo.com/video/596254705?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/10/WEBSITE.jpg,,
3098,https://savourschool.com.au/onlineclasses/berry-brioche/,Berry Brioche,https://savourschool.com.au/online-clasess-pdf/?id=3098,https://player.vimeo.com/video/622067199?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/10/WEBSITE-1.jpg,,
3099,https://savourschool.com.au/onlineclasses/everything-you-need-to-know-about-tart-shells/,Everything You Need to Know About Tart Shells,https://savourschool.com.au/online-clasess-pdf/?id=3099,https://player.vimeo.com/video/624953913?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/10/website-2.jpg,,
3100,https://savourschool.com.au/onlineclasses/apple-tarte-tatin-2/,Apple Tarte Tatin,https://savourschool.com.au/online-clasess-pdf/?id=3100,https://player.vimeo.com/video/618391704?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/10/1Y1A3275-Edit-Edit-4.jpg,,
3101,https://savourschool.com.au/onlineclasses/lemon-delicious-chocolate/,Lemon Delicious Chocolate,https://savourschool.com.au/online-clasess-pdf/?id=3101,https://player.vimeo.com/video/617659992?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/11/website.jpg,,
3102,https://savourschool.com.au/onlineclasses/saint-honore/,Saint Honore,https://savourschool.com.au/online-clasess-pdf/?id=3102,https://player.vimeo.com/video/629480832?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/11/website-1.jpg,,
3103,https://savourschool.com.au/onlineclasses/cookies-cream-macarons/,Cookies & Cream Macarons,https://savourschool.com.au/online-clasess-pdf/?id=3103,https://player.vimeo.com/video/641711426?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/11/website-2.jpg,,
3104,https://savourschool.com.au/onlineclasses/halo/,Halo,https://savourschool.com.au/online-clasess-pdf/?id=3104,https://player.vimeo.com/video/630489373?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/11/2W3A3733-3.jpg,,
3105,https://savourschool.com.au/onlineclasses/brioche-polonaise/,Brioche Polonaise,https://savourschool.com.au/online-clasess-pdf/?id=3105,https://player.vimeo.com/video/635730264?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/11/brioche-merringue_.jpg,,
3106,https://savourschool.com.au/onlineclasses/berry-nice/,Berry Nice,https://savourschool.com.au/online-clasess-pdf/?id=3106,https://player.vimeo.com/video/642527691?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/11/website-3.jpg,,
3107,https://savourschool.com.au/onlineclasses/triple-praline/,Triple Praline,https://savourschool.com.au/online-clasess-pdf/?id=3107,https://player.vimeo.com/video/644620777?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/12/website.jpg,,
3108,https://savourschool.com.au/onlineclasses/fougasse/,Fougasse,https://savourschool.com.au/online-clasess-pdf/?id=3108,https://player.vimeo.com/video/650177618?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/12/website-1.jpg,,
3109,https://savourschool.com.au/onlineclasses/muesli-slice/,Muesli Slice,https://savourschool.com.au/online-clasess-pdf/?id=3109,https://player.vimeo.com/video/653908076?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/12/website-2.jpg,,
3110,https://savourschool.com.au/onlineclasses/black-sesame-petit-gateaux/,Black Sesame Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=3110,https://player.vimeo.com/video/637330296?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/12/website-3.jpg,,
3111,https://savourschool.com.au/onlineclasses/exotic-vanilla-flower-plated-dessert/,Exotic Vanilla Flower Plated Dessert,https://savourschool.com.au/online-clasess-pdf/?id=3111,https://player.vimeo.com/video/651413411?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/01/website.jpg,,
3112,https://savourschool.com.au/onlineclasses/dulce-rocher/,Dulce Rocher,https://savourschool.com.au/online-clasess-pdf/?id=3112,https://player.vimeo.com/video/666583237?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2021/12/website-4.jpg,,
3113,https://savourschool.com.au/onlineclasses/cardamom-orange-hazelnut-milk-chocolate-tart/,"Cardamom, Orange, Hazelnut & Milk Chocolate Tart",https://savourschool.com.au/online-clasess-pdf/?id=3113,https://player.vimeo.com/video/667000354?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/01/WEBSITE-2.jpg,,
3114,https://savourschool.com.au/onlineclasses/red-velvet-cake/,Red Velvet Cake,https://savourschool.com.au/online-clasess-pdf/?id=3114,https://player.vimeo.com/video/639339416?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/01/website-1.jpg,,
3115,https://savourschool.com.au/onlineclasses/shokupan/,Shokupan,https://savourschool.com.au/online-clasess-pdf/?id=3115,https://player.vimeo.com/video/648864489?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/02/Website.jpg,,
3116,https://savourschool.com.au/onlineclasses/cherry-pistachio-and-white-chocolate-petit-gateaux/,"Cherry, Pistachio and White Chocolate Petit Gateaux",https://savourschool.com.au/online-clasess-pdf/?id=3116,https://player.vimeo.com/video/675724007?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/02/website-600x600-1Y1A7051-Edit-4.jpg,,
3117,https://savourschool.com.au/onlineclasses/linzer-torte/,Linzer Torte,https://savourschool.com.au/online-clasess-pdf/?id=3117,https://player.vimeo.com/video/678023833?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/02/1Y1A7182-Edit-Edit-4.jpg,,
3118,https://savourschool.com.au/onlineclasses/sugar-domes/,Sugar Domes,https://savourschool.com.au/online-clasess-pdf/?id=3118,https://player.vimeo.com/video/673039548?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/02/website-image-600-x-600.jpg,,
3119,https://savourschool.com.au/onlineclasses/yoghurt-rice-strawberry-and-rose-petit-gateaux/,"Yoghurt, Rice, Strawberry, and Rose Petit Gateaux",https://savourschool.com.au/online-clasess-pdf/?id=3119,https://player.vimeo.com/video/683527924?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/03/website-image.jpg,,
3120,https://savourschool.com.au/onlineclasses/barnyard-easter-eggs/,Barnyard Easter Eggs,https://savourschool.com.au/online-clasess-pdf/?id=3120,https://player.vimeo.com/video/684489837?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/03/WEBSITE.jpg,,
3121,https://savourschool.com.au/onlineclasses/espresso-martini-chocolates/,Espresso Martini Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3121,https://player.vimeo.com/video/689041186?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/03/website-600x600-1.jpg,,
3122,https://savourschool.com.au/onlineclasses/silicon-mould-making/,Silicon Mould Making,https://savourschool.com.au/online-clasess-pdf/?id=3122,https://player.vimeo.com/video/686493073?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/03/website-1.jpg,,
3123,https://savourschool.com.au/onlineclasses/sticky-date-tart/,Sticky Date Tart,https://savourschool.com.au/online-clasess-pdf/?id=3123,https://player.vimeo.com/video/657284529?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/03/Website-2.jpg,,
3124,https://savourschool.com.au/onlineclasses/blueberry-cheesecake-chocolates/,Blueberry Cheesecake Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3124,https://player.vimeo.com/video/696363531?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/04/BBB.jpg,,
3125,https://savourschool.com.au/onlineclasses/winter-tart/,Winter Tart,https://savourschool.com.au/online-clasess-pdf/?id=3125,https://player.vimeo.com/video/691197392?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/04/winter-tart-website-image.jpg,,
3126,https://savourschool.com.au/onlineclasses/plated-cheesecake-dessert/,Plated Cheesecake Dessert,https://savourschool.com.au/online-clasess-pdf/?id=3126,https://player.vimeo.com/video/691221083?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/04/Website-1.jpg,,
3127,https://savourschool.com.au/onlineclasses/belle/,Belle,https://savourschool.com.au/online-clasess-pdf/?id=3127,https://player.vimeo.com/video/701025137?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/04/belle-website-image.png,,
3128,https://savourschool.com.au/onlineclasses/classique-petit-gateaux/,Classique Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=3128,https://player.vimeo.com/video/698028009?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/05/Classique-600x600-Full.jpg,,
3129,https://savourschool.com.au/onlineclasses/hazelnut-apple-tarte-tatin/,Hazelnut & Apple Tarte Tatin,https://savourschool.com.au/online-clasess-pdf/?id=3129,https://player.vimeo.com/video/677504956?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/05/website-600x600-1.jpg,,
3130,https://savourschool.com.au/onlineclasses/pecan-orange-praline-snack-bar/,Pecan & Orange Praline Snack Bar,https://savourschool.com.au/online-clasess-pdf/?id=3130,https://player.vimeo.com/video/698385051?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/05/Goccia-Snack-600x600-1.jpg,,
3131,https://savourschool.com.au/onlineclasses/citron/,Citron,https://savourschool.com.au/online-clasess-pdf/?id=3131,https://player.vimeo.com/video/712657970?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/05/Citron-Website.jpg,,
3132,https://savourschool.com.au/onlineclasses/chocolate-pear-sobacha-entremet/,"Chocolate, Pear & Sobacha Entremet",https://savourschool.com.au/online-clasess-pdf/?id=3132,https://player.vimeo.com/video/655212492?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/05/Entremet-Website.jpg,,
3133,https://savourschool.com.au/onlineclasses/green-tea-passionfruit-chocolates/,Green Tea & Passionfruit Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3133,https://player.vimeo.com/video/715399573?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/06/Matcha-Chocolates-600x600-1.jpg,,
3134,https://savourschool.com.au/onlineclasses/passionfruit-mille-feuille-cake/,Passionfruit Mille Feuille Cake,https://savourschool.com.au/online-clasess-pdf/?id=3134,https://player.vimeo.com/video/692923993?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/06/Passionfruit-Mille-Feuille-600x600-1.jpg,,
3135,https://savourschool.com.au/onlineclasses/cherry-on-top-entremet/,Cherry On Top Entremet,https://savourschool.com.au/online-clasess-pdf/?id=3135,https://player.vimeo.com/video/716634502?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/06/Cherry-On-Top-Website-image.png,,
3136,https://savourschool.com.au/onlineclasses/cranberry-ruby-pistachio-kougelhopf/,"Cranberry, Ruby & Pistachio Kougelhopf",https://savourschool.com.au/online-clasess-pdf/?id=3136,https://player.vimeo.com/video/718885908?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/06/Kougelhopf-Website-600x600-1.jpg,,
3137,https://savourschool.com.au/onlineclasses/lemon-flower/,Lemon Flower,https://savourschool.com.au/online-clasess-pdf/?id=3137,https://player.vimeo.com/video/715075784?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/07/Lemon-Flower-Website.png,,
3138,https://savourschool.com.au/onlineclasses/banoffee-chocolates/,Banoffee Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3138,https://player.vimeo.com/video/720460097?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/07/Banoffee-Chocolates-Website.png,,
3139,https://savourschool.com.au/onlineclasses/cannele-de-bordeaux/,Cannele De Bordeaux,https://savourschool.com.au/online-clasess-pdf/?id=3139,https://player.vimeo.com/video/723581437?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/07/Cannele-600x600-1.jpg,,
3140,https://savourschool.com.au/onlineclasses/tarte-aux-pacanes/,Tarte Aux Pecans,https://savourschool.com.au/online-clasess-pdf/?id=3140,https://player.vimeo.com/video/724301564?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/07/Pecan-600x600-1.jpg,,
3141,https://savourschool.com.au/onlineclasses/brioche-a-tete/,Brioche A Tete,https://savourschool.com.au/online-clasess-pdf/?id=3141,https://player.vimeo.com/video/726576572?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/07/Brioche-E-Tet-Website.png,,
3142,https://savourschool.com.au/onlineclasses/chocolate-passion-petit-gateaux/,Chocolate Passion Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=3142,https://player.vimeo.com/video/724313352?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/08/Chocolate-Passion-600x600-1.jpg,,
3143,https://savourschool.com.au/onlineclasses/raspberry-ruby-cheesecake-babka/,"Raspberry, Ruby & Cheesecake Babka",https://savourschool.com.au/online-clasess-pdf/?id=3143,https://player.vimeo.com/video/722771228?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/08/Raspberry-Babka-600x600-1.jpg,,
3144,https://savourschool.com.au/onlineclasses/hummingbird-cake/,Hummingbird Cake,https://savourschool.com.au/online-clasess-pdf/?id=3144,https://player.vimeo.com/video/740621130?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/08/Hummingbird-Cake-Website-600x600-1.jpg,,
3145,https://savourschool.com.au/onlineclasses/maritozzi-buns/,Maritozzi Buns,https://savourschool.com.au/online-clasess-pdf/?id=3145,https://player.vimeo.com/video/726863698?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/08/Maritozzi-Bun-Website-600x600-1.jpg,,
3146,https://savourschool.com.au/onlineclasses/splice-entremet/,Splice Entremet,https://savourschool.com.au/online-clasess-pdf/?id=3146,https://player.vimeo.com/video/737744652?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/09/Splice-600x600-1.jpg,,
3147,https://savourschool.com.au/onlineclasses/lemon-blueberry-babka/,Lemon & Blueberry Babka,https://savourschool.com.au/online-clasess-pdf/?id=3147,https://player.vimeo.com/video/725111826?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/09/Lemon-Babka-600x600-1.jpg,,
3148,https://savourschool.com.au/onlineclasses/berry-custard-meringue-tarts/,Berry Custard & Meringue Tarts,https://savourschool.com.au/online-clasess-pdf/?id=3148,https://player.vimeo.com/video/739844838?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/09/Berry-Meringue-Tart-Website-600x600-1.png,,
3149,https://savourschool.com.au/onlineclasses/the-perfect-croissant/,The Perfect Croissant,https://savourschool.com.au/online-clasess-pdf/?id=3149,https://player.vimeo.com/video/727648754?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/10/Website.png,,
3150,https://savourschool.com.au/onlineclasses/coffee-crumble-macarons/,Coffee Crumble Macarons,https://savourschool.com.au/online-clasess-pdf/?id=3150,https://player.vimeo.com/video/738862566?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/10/Coffee-Macaron-Website.jpg,,
3151,https://savourschool.com.au/onlineclasses/twice-baked-carrot-cake-croissants/,Twice Baked Carrot Cake Croissants,https://savourschool.com.au/online-clasess-pdf/?id=3151,https://player.vimeo.com/video/725928900?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/10/Carrot-Cake-Croissant-Website-Image.png,,
3152,https://savourschool.com.au/onlineclasses/pistachio-braid/,Pistachio Braid,https://savourschool.com.au/online-clasess-pdf/?id=3152,https://player.vimeo.com/video/727645471?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/10/Braided-Pistachio-Website-2.jpg,,
62052,https://savourschool.com.au/onlineclasses/christmas-baubles/,Christmas Baubles,https://savourschool.com.au/online-clasess-pdf/?id=62052,https://player.vimeo.com/video/763219339?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/10/Baubles-Website-1.jpg,,
63599,https://savourschool.com.au/onlineclasses/twice-baked-banana-bread-croissants/,Twice Baked Banana Bread Croissants,https://savourschool.com.au/online-clasess-pdf/?id=63599,https://player.vimeo.com/video/727229731?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/11/Banana-Bread-Croissant-Website.png,,
64889,https://savourschool.com.au/onlineclasses/pistachio-raspberry-rose-entremet/,"Pistachio, Raspberry & Rose Entremet",https://savourschool.com.au/online-clasess-pdf/?id=64889,https://player.vimeo.com/video/768284181?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/11/Pistacho-Website.jpg,,
65384,https://savourschool.com.au/onlineclasses/masking-a-layered-cake/,Masking a Layered Cake,https://savourschool.com.au/online-clasess-pdf/?id=65384,https://player.vimeo.com/video/768839099?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/11/Masking-Website.jpg,,
67634,https://savourschool.com.au/onlineclasses/berry-charlotte-cake/,Berry Charlotte Cake,https://savourschool.com.au/online-clasess-pdf/?id=67634,https://player.vimeo.com/video/774519929?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/11/Charlotte-Cake-Website.jpg,,
70442,https://savourschool.com.au/onlineclasses/gourmet-biscuits/,Gourmet Biscuits,https://savourschool.com.au/online-clasess-pdf/?id=70442,https://player.vimeo.com/video/776850515?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/12/Gourmet-Biscuit-600x600-1.png,,
71063,https://savourschool.com.au/onlineclasses/yoghurt-mango-eclairs/,Yoghurt & Mango Eclairs,https://savourschool.com.au/online-clasess-pdf/?id=71063,https://player.vimeo.com/video/776857614?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/12/Mango-Eclair-Website-scaled.jpg,,
71787,https://savourschool.com.au/onlineclasses/olive-bread-sticks/,Olive Bread Sticks,https://savourschool.com.au/online-clasess-pdf/?id=71787,https://player.vimeo.com/video/777947007?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/12/Olive-stick-website.jpg,,
72827,https://savourschool.com.au/onlineclasses/apple-walnut-gateau-de-voyage/,Apple & Walnut Gateau De Voyage,https://savourschool.com.au/online-clasess-pdf/?id=72827,https://player.vimeo.com/video/784661723?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2022/12/Apple-Tea-Cake-Website.jpg,,
73383,https://savourschool.com.au/onlineclasses/cashew-praline-caramel-moulded-chocolates/,Cashew Praline & Caramel Moulded Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=73383,https://player.vimeo.com/video/786125985?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2023/01/Cashew-Chocolates-Website.png,,
